id,title,url,image
16980,S.B.E.S. College of Arts and Commerce Aurangabad,https://yahoo.com,null
16748,National Council for Promotion of Urdu Language New Delhi,https://ncpul.in,null
16930,Ramgarhia Girls College Ludhiana,https://gmail.com,null
18854,Lloyd Law College Greater Noida,https://lloydlawcollege.edu.in,null
13702,Beehive College of Management & Technology Dehradun,https://beehivecollege.com,null
23047,SIESSBS,https://sies.edu.in,null
21834,Techno International New Town Kolkata,https://tint.edu.in,null
18271,Madhu Bala Institute of Communication & Electronic Media New Delhi,https://mbicem.org,null
15949,Darjeeling Government College,https://dgc.ac.in,null
19017,Amrita School of Pharmacy Kochi,https://aims.amrita.edu,null
17983,Directorate of Research on Women in Agriculture Bhubaneswar,https://nic.in,null
22497,Apeejay School of Management New Delhi,https://apeejay.edu,null
9733,Tatva Institute of Technological Studies Modasa,https://gmail.com,null
17443,Tolani College of Arts and Science Kachchh,https://yahoo.co.in,null
14190,JNCU,https://jncu.ac.in,null
18888,Bharati Vidyapeeth New Law College Sangli,https://bharatividyapeeth.edu,null
17423,The Dalai Lama Institute for Higher Education Bangalore,https://dalailamainstitute.edu.in,null
21838,Teegala Krishna Reddy Engineering College Hyderabad,https://rediffmail.com,null
16840,Poddar International College Jaipur,https://poddarinstitute.org,null
19613,Lotus Clinical Research Academy Chennai,https://collegedunia.com/college/10670-lotus-clinical-research-academy-lcra-chennai,null
19612,LTMMC,https://rediffmail.com,null
16916,Ram Chandra Uniyal Government Post Graduate College Uttarkashi,https://yahoo.com,null
9832,"National Institute of Technology, Department of Humanities Social Sciences and Management Surathkal",https://nitk.edu.in,null
20726,HMS Institute of Technology Tumkur,https://hmsit.ac.in,null
8849,Dr. Hari singh Gour University Sagar,https://gmail.com,null
13899,L.J. School of Law Ahmedabad,https://ljinstitutes.edu.in,null
6119,SSVGI,https://ssvgi.org,null
19048,Bhaskar Pharmacy College Hyderabad,https://bpc.edu.in,null
23092,Shanti Business School Ahmedabad,https://shantibschool.edu.in,null
21851,NIE Mysore,https://nie.ac.in,null
17017,SVD Government Degree College for Women Nidadavole,https://gmail.com,null
13675,I. K. Gujral Punjab Technical University Mohali,https://gmail.com,null
17024,Sacred Heart College Ernakulam,https://shcollege.ac.in,null
19823,Aswini College of Nursing Thrissur,https://gmail.com,null
18930,Siddhartha Law College Dehradun,https://siddharthagroup.co.in,null
13124,Saint Michael's Polytechnic College Chennai,https://collegedunia.com/college/61336-saint-michaels-polytechnic-college-chennai,null
21321,RCC Institute Of Information Technology,https://rcciit.org.in,null
21807,Swami Vivekananda Institute of Technology Secunderabad,https://svit.ac.in,null
2719,"Chitkara University, Chitkara School of Mass Communication Patiala",https://chitkara.edu.in,null
16584,Mahadev Mahavidyalaya Varanasi,https://gmail.com,null
18283,Nitte Institute of Communication Mangalore,https://nitte.edu.in,null
21812,Swathi Institute of Technology and Sciences Hyderabad,https://swathigroup.net,null
13282,Mahamaya Polytechnic of Information Technology Shravasti,https://gmail.com,null
9475,Jamia Institute of Engineering and Management Studies Nandurbar,https://yahoo.com,null
18286,RK Films and Media Academy New Delhi,https://rkfma.com,null
19073,Crescent College of Pharmaceutical Sciences Payangadi Kannur,https://ccops.edu.in,null
17044,Samdariya Balika Mahavidyalaya Allahabad,https://collegedunia.com/college/4044-samdariya-balika-mahavidyalaya-allahabad,null
16924,Rama Mahavidyalaya Lucknow,https://gmail.com,null
16937,Rammohan College Kolkata,https://yahoo.in,null
13272,Rajendra Mane Polytechnic Mumbai,https://collegedunia.com/college/61485-rajendra-mane-polytechnic-rmp-mumbai,null
21332,RMK Engineering College Thiruvallur,https://vsnl.com,null
13705,K.V. Ranga Reddy Law College Hyderabad,https://gmail.com,null
15524,A.D.N. Institute Of Paramedical Sciences & Hospitals Nagpur,https://adnmedical.org,null
19084,DIPSAR,https://dpsru.edu.in,null
17060,Ramakrishna Vivekananda Mission Sarada Ma Girls College Kolkata,https://ymail.com,null
18288,SCMS School of Masscom Studies Kochi,https://scmsgroup.org,null
14824,DSM DTU,https://collegedunia.com/college/61108-delhi-school-of-management-dtu-dsm-new-delhi,null
13014,Pattukkottai Polytechnic College,https://ppc-india.org,null
13653,Kasturba Gandhi Nursing College Pondicherry,https://kgnc.ac.in,null
19095,Dr. K.N. Modi Institute of Pharmaceutical Education and Research Modinagar,https://knmodifoundation.com,null
21866,Tontadarya College of Engineering Gadag,https://gmail.com,null
13626,Gateway School of Business Sonepat,https://gmail.com,null
14884,Rajasthan Institute of Engineering and Technology Chittorgarh,https://gmail.com,null
18126,NIFT Kolkata,https://nift.ac.in,null
17500,Vijaya College R V Road Bangalore,https://gmail.com,null
